country,hour,tech,gen_mw
SK,2024-02-04T14:00:00Z,Wind onshore,1.8
SK,2024-02-04T15:00:00Z,Solar,4
SK,2024-02-04T15:00:00Z,Wind onshore,2.1
SK,2024-02-04T16:00:00Z,Solar,0.9
SK,2024-02-04T16:00:00Z,Wind onshore,1.8
SK,2024-02-04T17:00:00Z,Solar,0.9
SK,2024-02-04T17:00:00Z,Wind onshore,1.8
SK,2024-02-04T18:00:00Z,Solar,0.9
SK,2024-02-04T18:00:00Z,Wind onshore,2
SK,2024-02-04T19:00:00Z,Solar,0.9
SK,2024-02-04T19:00:00Z,Wind onshore,2.3
SK,2024-02-04T20:00:00Z,Solar,0.9
SK,2024-02-04T20:00:00Z,Wind onshore,2.2
SK,2024-02-04T21:00:00Z,Solar,0.9
SK,2024-02-04T21:00:00Z,Wind onshore,2.3
SK,2024-02-04T22:00:00Z,Solar,0.9
SK,2024-02-04T22:00:00Z,Wind onshore,2.4
SK,2024-02-04T23:00:00Z,Solar,0.9
SK,2024-02-04T23:00:00Z,Wind onshore,2.3
SK,2024-02-05T00:00:00Z,Solar,0.9
SK,2024-02-05T00:00:00Z,Wind onshore,2.2
SK,2024-02-05T01:00:00Z,Solar,0.9
SK,2024-02-05T01:00:00Z,Wind onshore,1.8
SK,2024-02-05T02:00:00Z,Solar,0.9
SK,2024-02-05T02:00:00Z,Wind onshore,1.7
SK,2024-02-05T03:00:00Z,Solar,0.9
SK,2024-02-05T03:00:00Z,Wind onshore,1.8
SK,2024-02-05T04:00:00Z,Solar,0.9
SK,2024-02-05T04:00:00Z,Wind onshore,2.1
SK,2024-02-05T05:00:00Z,Solar,0.9
SK,2024-02-05T05:00:00Z,Wind onshore,2.3
SK,2024-02-05T06:00:00Z,Solar,4.4
SK,2024-02-05T06:00:00Z,Wind onshore,2.2
SK,2024-02-05T07:00:00Z,Solar,27.3
SK,2024-02-05T07:00:00Z,Wind onshore,2.3
SK,2024-02-05T08:00:00Z,Solar,59.1
SK,2024-02-05T08:00:00Z,Wind onshore,2.4
SK,2024-02-05T09:00:00Z,Solar,87.9
SK,2024-02-05T09:00:00Z,Wind onshore,2.3
SK,2024-02-05T10:00:00Z,Solar,102.1
SK,2024-02-05T10:00:00Z,Wind onshore,2.3
SK,2024-02-05T11:00:00Z,Solar,81.9
SK,2024-02-05T11:00:00Z,Wind onshore,2.2
SK,2024-02-05T12:00:00Z,Solar,62.2
SK,2024-02-05T12:00:00Z,Wind onshore,2.1
SK,2024-02-05T13:00:00Z,Solar,50.4
SK,2024-02-05T13:00:00Z,Wind onshore,2
SK,2024-02-05T14:00:00Z,Solar,30.2
SK,2024-02-05T14:00:00Z,Wind onshore,2.1
SK,2024-02-05T15:00:00Z,Solar,4.6
SK,2024-02-05T15:00:00Z,Wind onshore,1.8
SK,2024-02-05T16:00:00Z,Solar,0.9
SK,2024-02-05T16:00:00Z,Wind onshore,1.6
SK,2024-02-05T17:00:00Z,Solar,0.9
SK,2024-02-05T17:00:00Z,Wind onshore,2
SK,2024-02-05T18:00:00Z,Solar,1.1
SK,2024-02-05T18:00:00Z,Wind onshore,2.1
SK,2024-02-05T19:00:00Z,Solar,1.2
SK,2024-02-05T19:00:00Z,Wind onshore,1.6
SK,2024-02-05T20:00:00Z,Solar,1.2
SK,2024-02-05T20:00:00Z,Wind onshore,1.4
SK,2024-02-05T21:00:00Z,Solar,1.2
SK,2024-02-05T21:00:00Z,Wind onshore,1.6
SK,2024-02-05T22:00:00Z,Solar,1.2
SK,2024-02-05T22:00:00Z,Wind onshore,1.6
SK,2024-02-05T23:00:00Z,Solar,1.2
SK,2024-02-05T23:00:00Z,Wind onshore,1.6
SK,2024-02-06T00:00:00Z,Solar,1.1
SK,2024-02-06T00:00:00Z,Wind onshore,1.9
SK,2024-02-06T01:00:00Z,Solar,1.1
SK,2024-02-06T01:00:00Z,Wind onshore,2.2
SK,2024-02-06T02:00:00Z,Solar,1.2
SK,2024-02-06T02:00:00Z,Wind onshore,1.9
SK,2024-02-06T03:00:00Z,Solar,1.2
SK,2024-02-06T03:00:00Z,Wind onshore,1.8
SK,2024-02-06T04:00:00Z,Solar,1.2
SK,2024-02-06T04:00:00Z,Wind onshore,1.5
SK,2024-02-06T05:00:00Z,Solar,1.2
SK,2024-02-06T05:00:00Z,Wind onshore,1.2
SK,2024-02-06T06:00:00Z,Solar,11.6
SK,2024-02-06T06:00:00Z,Wind onshore,1
SK,2024-02-06T07:00:00Z,Solar,71.9
SK,2024-02-06T07:00:00Z,Wind onshore,0.9
SK,2024-02-06T08:00:00Z,Solar,160.3
SK,2024-02-06T08:00:00Z,Wind onshore,0.7
SK,2024-02-06T09:00:00Z,Solar,208.1
SK,2024-02-06T09:00:00Z,Wind onshore,0.5
SK,2024-02-06T10:00:00Z,Solar,255.9
SK,2024-02-06T10:00:00Z,Wind onshore,0.4
SK,2024-02-06T11:00:00Z,Solar,254.8
SK,2024-02-06T11:00:00Z,Wind onshore,0.4
SK,2024-02-06T12:00:00Z,Solar,220.9
SK,2024-02-06T12:00:00Z,Wind onshore,0.5
SK,2024-02-06T13:00:00Z,Solar,175.2
SK,2024-02-06T13:00:00Z,Wind onshore,0.7
SK,2024-02-06T14:00:00Z,Solar,89.9
SK,2024-02-06T14:00:00Z,Wind onshore,1
SK,2024-02-06T15:00:00Z,Solar,19.5
SK,2024-02-06T15:00:00Z,Wind onshore,0.3
SK,2024-02-06T16:00:00Z,Solar,9.4
SK,2024-02-06T16:00:00Z,Wind onshore,0.1
SK,2024-02-06T17:00:00Z,Solar,1.5
SK,2024-02-06T17:00:00Z,Wind onshore,0.2
SK,2024-02-06T18:00:00Z,Solar,0.8
SK,2024-02-06T18:00:00Z,Wind onshore,0.3
SK,2024-02-06T19:00:00Z,Solar,0.8
SK,2024-02-06T19:00:00Z,Wind onshore,0.4
SK,2024-02-06T20:00:00Z,Solar,0.8
SK,2024-02-06T20:00:00Z,Wind onshore,0.3
SK,2024-02-06T21:00:00Z,Solar,9.4
SK,2024-02-06T21:00:00Z,Wind onshore,0.4
SK,2024-02-06T22:00:00Z,Solar,9.4
SK,2024-02-06T22:00:00Z,Wind onshore,0.4
SK,2024-02-06T23:00:00Z,Solar,9.5
SK,2024-02-06T23:00:00Z,Wind onshore,0.4
SK,2024-02-07T00:00:00Z,Solar,9.7
SK,2024-02-07T00:00:00Z,Wind onshore,0.4
SK,2024-02-07T01:00:00Z,Solar,9.8
SK,2024-02-07T01:00:00Z,Wind onshore,0.4
SK,2024-02-07T02:00:00Z,Solar,9.8
SK,2024-02-07T02:00:00Z,Wind onshore,0.4
SK,2024-02-07T03:00:00Z,Solar,9.8
SK,2024-02-07T03:00:00Z,Wind onshore,0.3
SK,2024-02-07T04:00:00Z,Solar,9.8
SK,2024-02-07T04:00:00Z,Wind onshore,0.2
SK,2024-02-07T05:00:00Z,Solar,9.8
SK,2024-02-07T05:00:00Z,Wind onshore,0.4
SK,2024-02-07T06:00:00Z,Solar,16.4
SK,2024-02-07T06:00:00Z,Wind onshore,0.3
SK,2024-02-07T07:00:00Z,Solar,68.3
SK,2024-02-07T07:00:00Z,Wind onshore,0.3
SK,2024-02-07T08:00:00Z,Solar,124.2
SK,2024-02-07T08:00:00Z,Wind onshore,0.4
SK,2024-02-07T09:00:00Z,Solar,162
SK,2024-02-07T09:00:00Z,Wind onshore,0.3
SK,2024-02-07T10:00:00Z,Solar,161.5
SK,2024-02-07T10:00:00Z,Wind onshore,0.3
SK,2024-02-07T11:00:00Z,Solar,201.2
SK,2024-02-07T11:00:00Z,Wind onshore,0.3
SK,2024-02-07T12:00:00Z,Solar,150.7
SK,2024-02-07T12:00:00Z,Wind onshore,0.3
SK,2024-02-07T13:00:00Z,Solar,77.8
SK,2024-02-07T13:00:00Z,Wind onshore,0.3
SK,2024-02-07T14:00:00Z,Solar,31.9
SK,2024-02-07T14:00:00Z,Wind onshore,0.2
SK,2024-02-07T15:00:00Z,Solar,15.5
SK,2024-02-07T15:00:00Z,Wind onshore,0.2
SK,2024-02-07T16:00:00Z,Solar,13.1
SK,2024-02-07T16:00:00Z,Wind onshore,0.5
SK,2024-02-07T17:00:00Z,Solar,2.2
SK,2024-02-07T17:00:00Z,Wind onshore,0.9
SK,2024-02-07T18:00:00Z,Solar,1.2
SK,2024-02-07T18:00:00Z,Wind onshore,1.2
SK,2024-02-07T19:00:00Z,Solar,1.2
SK,2024-02-07T19:00:00Z,Wind onshore,0.3
SK,2024-02-07T20:00:00Z,Solar,1.2
SK,2024-02-07T20:00:00Z,Wind onshore,0.3
SK,2024-02-07T21:00:00Z,Solar,1.2
SK,2024-02-07T21:00:00Z,Wind onshore,0.2
SK,2024-02-07T22:00:00Z,Solar,1.2
SK,2024-02-07T22:00:00Z,Wind onshore,0.1
SK,2024-02-07T23:00:00Z,Solar,1.1
SK,2024-02-07T23:00:00Z,Wind onshore,0
SK,2024-02-08T00:00:00Z,Solar,13
SK,2024-02-08T00:00:00Z,Wind onshore,0
SK,2024-02-08T01:00:00Z,Solar,13.1
SK,2024-02-08T01:00:00Z,Wind onshore,0
SK,2024-02-08T02:00:00Z,Solar,13
SK,2024-02-08T02:00:00Z,Wind onshore,0
SK,2024-02-08T03:00:00Z,Solar,13
SK,2024-02-08T03:00:00Z,Wind onshore,0
SK,2024-02-08T04:00:00Z,Solar,13.1
SK,2024-02-08T04:00:00Z,Wind onshore,0
SK,2024-02-08T05:00:00Z,Solar,13.1
SK,2024-02-08T05:00:00Z,Wind onshore,0.1
SK,2024-02-08T06:00:00Z,Solar,4.2
SK,2024-02-08T06:00:00Z,Wind onshore,0.1
SK,2024-02-08T07:00:00Z,Solar,16.7
SK,2024-02-08T07:00:00Z,Wind onshore,0
SK,2024-02-08T08:00:00Z,Solar,58.3
SK,2024-02-08T08:00:00Z,Wind onshore,0
SK,2024-02-08T09:00:00Z,Solar,112.5
SK,2024-02-08T09:00:00Z,Wind onshore,0
SK,2024-02-08T10:00:00Z,Solar,117
SK,2024-02-08T10:00:00Z,Wind onshore,0.1
SK,2024-02-08T11:00:00Z,Solar,79.4
SK,2024-02-08T11:00:00Z,Wind onshore,0
SK,2024-02-08T12:00:00Z,Solar,69.1
SK,2024-02-08T12:00:00Z,Wind onshore,0
SK,2024-02-08T13:00:00Z,Solar,41.9
SK,2024-02-08T13:00:00Z,Wind onshore,0
SK,2024-02-08T14:00:00Z,Solar,13.4
SK,2024-02-08T14:00:00Z,Wind onshore,0.1
SK,2024-02-08T15:00:00Z,Solar,3
SK,2024-02-08T15:00:00Z,Wind onshore,0.2
SK,2024-02-08T16:00:00Z,Solar,1.2
SK,2024-02-08T16:00:00Z,Wind onshore,0.2
SK,2024-02-08T17:00:00Z,Solar,0.5
SK,2024-02-08T17:00:00Z,Wind onshore,0.2
SK,2024-02-08T18:00:00Z,Solar,0.4
SK,2024-02-08T18:00:00Z,Wind onshore,0.2
SK,2024-02-08T19:00:00Z,Solar,0.4
SK,2024-02-08T19:00:00Z,Wind onshore,0.1
SK,2024-02-08T20:00:00Z,Solar,0.4
SK,2024-02-08T20:00:00Z,Wind onshore,0.1
SK,2024-02-08T21:00:00Z,Solar,0.4
SK,2024-02-08T21:00:00Z,Wind onshore,0.2
SK,2024-02-08T22:00:00Z,Solar,1.1
SK,2024-02-08T22:00:00Z,Wind onshore,0.1
SK,2024-02-08T23:00:00Z,Solar,1.1
SK,2024-02-08T23:00:00Z,Wind onshore,0.1
SK,2024-02-09T00:00:00Z,Solar,1.1
SK,2024-02-09T00:00:00Z,Wind onshore,0.1
SK,2024-02-09T01:00:00Z,Solar,1.1
SK,2024-02-09T01:00:00Z,Wind onshore,0.1
SK,2024-02-09T02:00:00Z,Solar,1.1
SK,2024-02-09T02:00:00Z,Wind onshore,0.1
SK,2024-02-09T03:00:00Z,Solar,1.1
SK,2024-02-09T03:00:00Z,Wind onshore,0
SK,2024-02-09T04:00:00Z,Solar,1.1
SK,2024-02-09T04:00:00Z,Wind onshore,0
SK,2024-02-09T05:00:00Z,Solar,1.2
SK,2024-02-09T05:00:00Z,Wind onshore,0.1
SK,2024-02-09T06:00:00Z,Solar,4.3
SK,2024-02-09T06:00:00Z,Wind onshore,0.2
SK,2024-02-09T07:00:00Z,Solar,23
SK,2024-02-09T07:00:00Z,Wind onshore,0.2
SK,2024-02-09T08:00:00Z,Solar,45.6
SK,2024-02-09T08:00:00Z,Wind onshore,0.3
SK,2024-02-09T09:00:00Z,Solar,59.7
SK,2024-02-09T09:00:00Z,Wind onshore,0.4
SK,2024-02-09T10:00:00Z,Solar,50.8
SK,2024-02-09T10:00:00Z,Wind onshore,0.3
SK,2024-02-09T11:00:00Z,Solar,40.7
SK,2024-02-09T11:00:00Z,Wind onshore,0.3
SK,2024-02-09T12:00:00Z,Solar,28.2
SK,2024-02-09T12:00:00Z,Wind onshore,0.2
SK,2024-02-09T13:00:00Z,Solar,20
SK,2024-02-09T13:00:00Z,Wind onshore,0.2
SK,2024-02-09T14:00:00Z,Solar,8.5
SK,2024-02-09T14:00:00Z,Wind onshore,0.2
SK,2024-02-09T15:00:00Z,Solar,1.8
SK,2024-02-09T15:00:00Z,Wind onshore,0.2
SK,2024-02-09T16:00:00Z,Solar,0.6
SK,2024-02-09T16:00:00Z,Wind onshore,0.3
SK,2024-02-09T17:00:00Z,Solar,0.1
SK,2024-02-09T17:00:00Z,Wind onshore,0.3
SK,2024-02-09T18:00:00Z,Solar,0.1
SK,2024-02-09T18:00:00Z,Wind onshore,0.3
SK,2024-02-09T19:00:00Z,Solar,0.1
SK,2024-02-09T19:00:00Z,Wind onshore,0.3
SK,2024-02-09T20:00:00Z,Solar,0.1
SK,2024-02-09T20:00:00Z,Wind onshore,0.3
SK,2024-02-09T21:00:00Z,Solar,0.1
SK,2024-02-09T21:00:00Z,Wind onshore,0.3
SK,2024-02-09T22:00:00Z,Solar,0.1
SK,2024-02-09T22:00:00Z,Wind onshore,0.3
SK,2024-02-09T23:00:00Z,Solar,0.1
SK,2024-02-09T23:00:00Z,Wind onshore,0.3
SK,2024-02-10T00:00:00Z,Solar,0.1
SK,2024-02-10T00:00:00Z,Wind onshore,0.3
SK,2024-02-10T01:00:00Z,Solar,0.1
SK,2024-02-10T01:00:00Z,Wind onshore,0.2
SK,2024-02-10T02:00:00Z,Solar,0.1
SK,2024-02-10T02:00:00Z,Wind onshore,0.2
SK,2024-02-10T03:00:00Z,Solar,0
SK,2024-02-10T03:00:00Z,Wind onshore,0.2
SK,2024-02-10T04:00:00Z,Solar,0.1
SK,2024-02-10T04:00:00Z,Wind onshore,0.1
SK,2024-02-10T05:00:00Z,Solar,0.1
SK,2024-02-10T05:00:00Z,Wind onshore,0.2
SK,2024-02-10T06:00:00Z,Solar,4.6
SK,2024-02-10T06:00:00Z,Wind onshore,0.2
SK,2024-02-10T07:00:00Z,Solar,31.7
SK,2024-02-10T07:00:00Z,Wind onshore,0.2
SK,2024-02-10T08:00:00Z,Solar,63.2
SK,2024-02-10T08:00:00Z,Wind onshore,0.3
SK,2024-02-10T09:00:00Z,Solar,96.1
SK,2024-02-10T09:00:00Z,Wind onshore,0.3
SK,2024-02-10T10:00:00Z,Solar,139.2
SK,2024-02-10T10:00:00Z,Wind onshore,0.3
SK,2024-02-10T11:00:00Z,Solar,156.8
SK,2024-02-10T11:00:00Z,Wind onshore,0.4
SK,2024-02-10T12:00:00Z,Solar,147.5
SK,2024-02-10T12:00:00Z,Wind onshore,0.4
SK,2024-02-10T13:00:00Z,Solar,102.8
SK,2024-02-10T13:00:00Z,Wind onshore,0.3
SK,2024-02-10T14:00:00Z,Solar,49.9
SK,2024-02-10T14:00:00Z,Wind onshore,0.3
SK,2024-02-10T15:00:00Z,Solar,8.5
SK,2024-02-10T15:00:00Z,Wind onshore,0.5
SK,2024-02-10T16:00:00Z,Solar,0
SK,2024-02-10T16:00:00Z,Wind onshore,0.5
SK,2024-02-10T17:00:00Z,Solar,0.1
SK,2024-02-10T17:00:00Z,Wind onshore,0.5
SK,2024-02-10T18:00:00Z,Solar,0.1
SK,2024-02-10T18:00:00Z,Wind onshore,0.4
SK,2024-02-10T19:00:00Z,Solar,0.1
SK,2024-02-10T19:00:00Z,Wind onshore,0.4
SK,2024-02-10T20:00:00Z,Solar,0
SK,2024-02-10T20:00:00Z,Wind onshore,0.5
SK,2024-02-10T21:00:00Z,Solar,0.1
SK,2024-02-10T21:00:00Z,Wind onshore,0.4
SK,2024-02-10T22:00:00Z,Solar,0
SK,2024-02-10T22:00:00Z,Wind onshore,0.5
SK,2024-02-10T23:00:00Z,Solar,0
SK,2024-02-10T23:00:00Z,Wind onshore,0.5
SK,2024-02-11T00:00:00Z,Solar,0
SK,2024-02-11T00:00:00Z,Wind onshore,0.5
SK,2024-02-11T01:00:00Z,Solar,0.1
SK,2024-02-11T01:00:00Z,Wind onshore,0.5
SK,2024-02-11T02:00:00Z,Solar,0.1
SK,2024-02-11T02:00:00Z,Wind onshore,0.5
SK,2024-02-11T03:00:00Z,Solar,0.1
SK,2024-02-11T03:00:00Z,Wind onshore,0.3
SK,2024-02-11T04:00:00Z,Solar,0
SK,2024-02-11T04:00:00Z,Wind onshore,0.5
SK,2024-02-11T05:00:00Z,Solar,0.1
SK,2024-02-11T05:00:00Z,Wind onshore,0.5
SK,2024-02-11T06:00:00Z,Solar,1.1
SK,2024-02-11T06:00:00Z,Wind onshore,0.5
SK,2024-02-11T07:00:00Z,Solar,6.3
SK,2024-02-11T07:00:00Z,Wind onshore,0.5
SK,2024-02-11T08:00:00Z,Solar,14.7
SK,2024-02-11T08:00:00Z,Wind onshore,0.4
SK,2024-02-11T09:00:00Z,Solar,24.7
SK,2024-02-11T09:00:00Z,Wind onshore,0.3
SK,2024-02-11T10:00:00Z,Solar,30
SK,2024-02-11T10:00:00Z,Wind onshore,0.3
SK,2024-02-11T11:00:00Z,Solar,29.8
SK,2024-02-11T11:00:00Z,Wind onshore,0.2
SK,2024-02-11T12:00:00Z,Solar,25.5
SK,2024-02-11T12:00:00Z,Wind onshore,0.2
SK,2024-02-11T13:00:00Z,Solar,17.5
SK,2024-02-11T13:00:00Z,Wind onshore,0.1
SK,2024-02-11T14:00:00Z,Solar,8.6
SK,2024-02-11T14:00:00Z,Wind onshore,0.1
SK,2024-02-11T15:00:00Z,Solar,2.1
SK,2024-02-11T15:00:00Z,Wind onshore,0.1
SK,2024-02-11T16:00:00Z,Solar,0.7
SK,2024-02-11T16:00:00Z,Wind onshore,0.2
SK,2024-02-11T17:00:00Z,Solar,0.1
SK,2024-02-11T17:00:00Z,Wind onshore,0.2
SK,2024-02-11T18:00:00Z,Solar,0
SK,2024-02-11T18:00:00Z,Wind onshore,0.2
SK,2024-02-11T19:00:00Z,Solar,0.1
SK,2024-02-11T19:00:00Z,Wind onshore,0.2
SK,2024-02-11T20:00:00Z,Solar,0
SK,2024-02-11T20:00:00Z,Wind onshore,0.1
SK,2024-02-11T21:00:00Z,Solar,0.1
SK,2024-02-11T21:00:00Z,Wind onshore,0.1
SK,2024-02-11T22:00:00Z,Solar,0.1
SK,2024-02-11T22:00:00Z,Wind onshore,0.1
SK,2024-02-11T23:00:00Z,Solar,0.1
SK,2024-02-11T23:00:00Z,Wind onshore,0.1
SK,2024-02-12T00:00:00Z,Solar,0
SK,2024-02-12T00:00:00Z,Wind onshore,0.1
SK,2024-02-12T01:00:00Z,Solar,0.1
SK,2024-02-12T01:00:00Z,Wind onshore,0.1
SK,2024-02-12T02:00:00Z,Solar,0
SK,2024-02-12T02:00:00Z,Wind onshore,0.1
SK,2024-02-12T03:00:00Z,Solar,0
SK,2024-02-12T03:00:00Z,Wind onshore,0.1
SK,2024-02-12T04:00:00Z,Solar,0.1
SK,2024-02-12T04:00:00Z,Wind onshore,0.2
SK,2024-02-12T05:00:00Z,Solar,0.1
SK,2024-02-12T05:00:00Z,Wind onshore,0.2
SK,2024-02-12T06:00:00Z,Solar,5
SK,2024-02-12T06:00:00Z,Wind onshore,0.2
SK,2024-02-12T07:00:00Z,Solar,27.3
SK,2024-02-12T07:00:00Z,Wind onshore,0.2
SK,2024-02-12T08:00:00Z,Solar,59.6
SK,2024-02-12T08:00:00Z,Wind onshore,0.2
SK,2024-02-12T09:00:00Z,Solar,97
SK,2024-02-12T09:00:00Z,Wind onshore,0.3
SK,2024-02-12T10:00:00Z,Solar,110.8
SK,2024-02-12T10:00:00Z,Wind onshore,0.1
SK,2024-02-12T11:00:00Z,Solar,100.5
SK,2024-02-12T11:00:00Z,Wind onshore,0.2
SK,2024-02-12T12:00:00Z,Solar,87.6
SK,2024-02-12T12:00:00Z,Wind onshore,0.1
SK,2024-02-12T13:00:00Z,Solar,62.9
SK,2024-02-12T13:00:00Z,Wind onshore,0.1
SK,2024-02-12T14:00:00Z,Solar,24.6
SK,2024-02-12T14:00:00Z,Wind onshore,0.1
SK,2024-02-12T15:00:00Z,Solar,5.3
SK,2024-02-12T15:00:00Z,Wind onshore,0.1
SK,2024-02-12T16:00:00Z,Solar,1.2
SK,2024-02-12T16:00:00Z,Wind onshore,0.1
SK,2024-02-12T17:00:00Z,Solar,0.2
SK,2024-02-12T17:00:00Z,Wind onshore,0.1
SK,2024-02-12T18:00:00Z,Solar,0.1
SK,2024-02-12T18:00:00Z,Wind onshore,0.1
SK,2024-02-12T19:00:00Z,Solar,0.1
SK,2024-02-12T19:00:00Z,Wind onshore,0.1
SK,2024-02-12T20:00:00Z,Solar,0.1
SK,2024-02-12T20:00:00Z,Wind onshore,0.1
SK,2024-02-12T21:00:00Z,Solar,0.1
SK,2024-02-12T21:00:00Z,Wind onshore,0.1
SK,2024-02-12T22:00:00Z,Solar,0.1
SK,2024-02-12T22:00:00Z,Wind onshore,0.1
SK,2024-02-12T23:00:00Z,Solar,0.1
SK,2024-02-12T23:00:00Z,Wind onshore,0.1
SK,2024-02-13T00:00:00Z,Solar,0.1
SK,2024-02-13T00:00:00Z,Wind onshore,0
SK,2024-02-13T01:00:00Z,Solar,0.1
SK,2024-02-13T01:00:00Z,Wind onshore,0
SK,2024-02-13T02:00:00Z,Solar,0.1
SK,2024-02-13T02:00:00Z,Wind onshore,0.1
SK,2024-02-13T03:00:00Z,Solar,0.1
SK,2024-02-13T03:00:00Z,Wind onshore,0
SK,2024-02-13T04:00:00Z,Solar,0.1
SK,2024-02-13T04:00:00Z,Wind onshore,0
SK,2024-02-13T05:00:00Z,Solar,0.2
SK,2024-02-13T05:00:00Z,Wind onshore,0.1
SK,2024-02-13T06:00:00Z,Solar,10.5
SK,2024-02-13T06:00:00Z,Wind onshore,0.1
SK,2024-02-13T07:00:00Z,Solar,64.5
SK,2024-02-13T07:00:00Z,Wind onshore,0.2
SK,2024-02-13T08:00:00Z,Solar,128.8
SK,2024-02-13T08:00:00Z,Wind onshore,0.2
SK,2024-02-13T09:00:00Z,Solar,180.8
SK,2024-02-13T09:00:00Z,Wind onshore,0.2
SK,2024-02-13T10:00:00Z,Solar,207.9
SK,2024-02-13T10:00:00Z,Wind onshore,0.2
SK,2024-02-13T11:00:00Z,Solar,197.4
SK,2024-02-13T11:00:00Z,Wind onshore,0.3
SK,2024-02-13T12:00:00Z,Solar,166.5
SK,2024-02-13T12:00:00Z,Wind onshore,0.3
SK,2024-02-13T13:00:00Z,Solar,114.9
SK,2024-02-13T13:00:00Z,Wind onshore,0.3
SK,2024-02-13T14:00:00Z,Solar,68.2
SK,2024-02-13T14:00:00Z,Wind onshore,0.3
SK,2024-02-13T15:00:00Z,Solar,19.5
SK,2024-02-13T15:00:00Z,Wind onshore,0.3
SK,2024-02-13T16:00:00Z,Solar,5
SK,2024-02-13T16:00:00Z,Wind onshore,0.3
SK,2024-02-13T17:00:00Z,Solar,0.5
SK,2024-02-13T17:00:00Z,Wind onshore,0.2
SK,2024-02-13T18:00:00Z,Solar,0.1
SK,2024-02-13T18:00:00Z,Wind onshore,0.3
SK,2024-02-13T19:00:00Z,Solar,0.1
SK,2024-02-13T19:00:00Z,Wind onshore,0.3
SK,2024-02-13T20:00:00Z,Solar,0.1
SK,2024-02-13T20:00:00Z,Wind onshore,0.3
SK,2024-02-13T21:00:00Z,Solar,0
SK,2024-02-13T21:00:00Z,Wind onshore,0.1
SK,2024-02-13T22:00:00Z,Solar,0.1
SK,2024-02-13T22:00:00Z,Wind onshore,0.1
SK,2024-02-13T23:00:00Z,Solar,0.1
SK,2024-02-13T23:00:00Z,Wind onshore,0
SK,2024-02-14T00:00:00Z,Solar,0
SK,2024-02-14T00:00:00Z,Wind onshore,0
SK,2024-02-14T01:00:00Z,Solar,0.1
SK,2024-02-14T01:00:00Z,Wind onshore,0
SK,2024-02-14T02:00:00Z,Solar,0.1
SK,2024-02-14T02:00:00Z,Wind onshore,0
SK,2024-02-14T03:00:00Z,Solar,0.1
SK,2024-02-14T03:00:00Z,Wind onshore,0
SK,2024-02-14T04:00:00Z,Solar,0.1
SK,2024-02-14T04:00:00Z,Wind onshore,0
SK,2024-02-14T05:00:00Z,Solar,0.1
SK,2024-02-14T05:00:00Z,Wind onshore,0
SK,2024-02-14T06:00:00Z,Solar,23.3
SK,2024-02-14T06:00:00Z,Wind onshore,0
SK,2024-02-14T07:00:00Z,Solar,107.5
SK,2024-02-14T07:00:00Z,Wind onshore,0
SK,2024-02-14T08:00:00Z,Solar,189.7
SK,2024-02-14T08:00:00Z,Wind onshore,0
SK,2024-02-14T09:00:00Z,Solar,239.7
SK,2024-02-14T09:00:00Z,Wind onshore,0
SK,2024-02-14T10:00:00Z,Solar,256.9
SK,2024-02-14T10:00:00Z,Wind onshore,0
SK,2024-02-14T11:00:00Z,Solar,246.6
SK,2024-02-14T11:00:00Z,Wind onshore,0
SK,2024-02-14T12:00:00Z,Solar,200.3
SK,2024-02-14T12:00:00Z,Wind onshore,0
SK,2024-02-14T13:00:00Z,Solar,154.6
SK,2024-02-14T13:00:00Z,Wind onshore,0
SK,2024-02-14T14:00:00Z,Solar,95.3
SK,2024-02-14T14:00:00Z,Wind onshore,0
SK,2024-02-14T15:00:00Z,Solar,26.2
SK,2024-02-14T15:00:00Z,Wind onshore,0
SK,2024-02-14T16:00:00Z,Solar,12.4
SK,2024-02-14T16:00:00Z,Wind onshore,0
SK,2024-02-14T17:00:00Z,Solar,1.1
SK,2024-02-14T17:00:00Z,Wind onshore,0
SK,2024-02-14T18:00:00Z,Solar,0.1
SK,2024-02-14T18:00:00Z,Wind onshore,0
SK,2024-02-14T19:00:00Z,Solar,0.1
SK,2024-02-14T19:00:00Z,Wind onshore,0
SK,2024-02-14T20:00:00Z,Solar,0.1
SK,2024-02-14T20:00:00Z,Wind onshore,0
SK,2024-02-14T21:00:00Z,Solar,0.1
SK,2024-02-14T21:00:00Z,Wind onshore,0
SK,2024-02-14T22:00:00Z,Solar,12.2
SK,2024-02-14T22:00:00Z,Wind onshore,0
SK,2024-02-14T23:00:00Z,Solar,12.3
SK,2024-02-14T23:00:00Z,Wind onshore,0
SK,2024-02-15T00:00:00Z,Solar,12.3
SK,2024-02-15T00:00:00Z,Wind onshore,0
SK,2024-02-15T01:00:00Z,Solar,12.3
SK,2024-02-15T01:00:00Z,Wind onshore,0
SK,2024-02-15T02:00:00Z,Solar,12.3
SK,2024-02-15T02:00:00Z,Wind onshore,0
SK,2024-02-15T03:00:00Z,Solar,12.3
SK,2024-02-15T03:00:00Z,Wind onshore,0
SK,2024-02-15T04:00:00Z,Solar,12.3
SK,2024-02-15T04:00:00Z,Wind onshore,0
SK,2024-02-15T05:00:00Z,Solar,12.3
SK,2024-02-15T05:00:00Z,Wind onshore,0
SK,2024-02-15T06:00:00Z,Solar,21
SK,2024-02-15T06:00:00Z,Wind onshore,0
SK,2024-02-15T07:00:00Z,Solar,46.8
