date,hour,actual,projected
2025-04-08,4,52.372737,43.286
2025-04-08,5,54.504992,36.227
2025-04-08,6,51.75541,42.332
2025-04-08,7,60.104381,47.753
2025-04-08,8,60.60955,48.218
2025-04-08,9,40.851852,44.554
2025-04-08,10,31.284912,42.123
2025-04-08,11,34.545132,41.766
2025-04-08,12,34.646722,48.476
2025-04-08,13,38.942386,40.753
2025-04-08,14,28.617779,34.587
2025-04-08,15,31.351891,35.367
2025-04-08,16,27.472868,36.95
2025-04-08,17,21.292286,36.503
2025-04-08,18,18.049486,32.566
2025-04-08,19,16.301231,35.564
2025-04-08,20,12.616054,23.682
2025-04-08,21,8.255086,17.276
2025-04-08,22,25.173116,32.74
2025-04-08,23,30.314527,40.305
2025-04-08,24,25.051117,41.596
2025-04-09,1,8.997855,35.235
2025-04-09,2,1.588985,31.652
2025-04-09,3,3.355286,14.548
2025-04-09,4,8.994372,16.657
2025-04-09,5,15.955829,12.274
2025-04-09,6,30.284844,20.279
2025-04-09,7,33.380933,22.869
2025-04-09,8,34.151543,26.513
2025-04-09,9,22.879876,32.522
2025-04-09,10,16.216421,27.601
2025-04-09,11,13.735728,25.474
2025-04-09,12,14.84942,20.752
2025-04-09,13,14.052582,22.631
2025-04-09,14,7.956769,18.706
2025-04-09,15,7.561072,15.325
2025-04-09,16,13.574792,18.313
2025-04-09,17,20.927773,28.654
2025-04-09,18,17.79728,40.524
2025-04-09,19,22.340335,27.97
2025-04-09,20,22.339562,36.779
2025-04-09,21,21.90155,24.477
2025-04-09,22,12.709387,31.071
2025-04-09,23,19.334878,38.989
2025-04-09,24,26.259951,37.649
2025-04-10,1,13.159721,24.009
2025-04-10,2,13.872049,27.322
2025-04-10,3,19.229708,36.809
2025-04-10,4,23.038792,42.814
2025-04-10,5,33.532507,50.725
2025-04-10,6,42.25249,50.799
2025-04-10,7,43.034585,47.607
2025-04-10,8,49.80025,48.869
2025-04-10,9,55.017758,40.132
2025-04-10,10,59.633841,50.164
2025-04-10,11,60.913678,60.558
2025-04-10,12,63.243576,62.81
2025-04-10,13,64.345011,64.335
2025-04-10,14,61.958928,64.793
2025-04-10,15,46.515775,64.872
2025-04-10,16,41.943629,63.539
2025-04-10,17,43.347503,64.619
2025-04-10,18,47.801958,63.667
2025-04-10,19,59.585002,60.324
2025-04-10,20,56.553557,57.665
2025-04-10,21,51.688746,54.439
2025-04-10,22,59.19178,50.891
2025-04-10,23,53.029025,50.337
2025-04-10,24,51.469272,50.997
2025-04-11,1,50.357085,49.598
2025-04-11,2,52.765889,51.764
2025-04-11,3,47.100329,50.911
2025-04-11,4,44.712088,50.783
2025-04-11,5,47.843728,49.112
2025-04-11,6,51.472414,54.767
2025-04-11,7,54.643561,55.551
2025-04-11,8,58.309464,56.289
2025-04-11,9,63.988404,57.931
2025-04-11,10,66.141691,60.724
2025-04-11,11,49.098038,60.402
2025-04-11,12,40.307163,60.513
2025-04-11,13,36.501132,60.36
2025-04-11,14,32.028576,33.792
2025-04-11,15,32.22651,33.622
2025-04-11,16,45.440857,32.533
2025-04-11,17,52.833928,31.291
2025-04-11,18,47.673731,54.413
2025-04-11,19,53.986707,54.222
2025-04-11,20,53.75379,54.294
2025-04-11,21,54.941153,53.771
2025-04-11,22,54.606509,51.013
2025-04-11,23,56.82155,50.927
2025-04-11,24,57.691128,51.293
2025-04-12,1,55.132737,49.501
2025-04-12,2,52.82161,50.118
2025-04-12,3,53.346187,48.996
2025-04-12,4,54.127619,49.549
2025-04-12,5,49.203068,49.155
2025-04-12,6,31.584415,47.464
2025-04-12,7,29.896823,45.528
2025-04-12,8,39.02926,42.461
2025-04-12,9,36.712614,39.444
2025-04-12,10,29.81676,37.21
2025-04-12,11,29.073725,40.942
2025-04-12,12,32.50175,41.321
2025-04-12,13,31.045982,45.585
2025-04-12,14,25.189295,42.179
2025-04-12,15,22.449313,40.124
2025-04-12,16,19.420521,38.872
2025-04-12,17,13.795394,31.977
2025-04-12,18,9.747249,23.988
2025-04-12,19,5.856733,23.1
2025-04-12,20,1.163301,15.704
2025-04-12,21,-0.297488,19.07
2025-04-12,22,0.131258,25.103
2025-04-12,23,2.851315,31.175
2025-04-12,24,2.511614,23.971
2025-04-13,1,3.856637,22.364
2025-04-13,2,10.055498,32.729
2025-04-13,3,13.857302,36.756
2025-04-13,4,19.198072,29.373
2025-04-13,5,16.990201,30.012
2025-04-13,6,17.132127,31.064
2025-04-13,7,18.544146,31.385
2025-04-13,8,18.301163,32.504
2025-04-13,9,23.367393,28.057
2025-04-13,10,21.883002,22.237
2025-04-13,11,1.052653,15.38
2025-04-13,12,0.465703,12.482
2025-04-13,13,-0.283797,11.805
2025-04-13,14,-0.275606,11.909
2025-04-13,15,-0.274977,16.542
2025-04-13,16,-0.274807,24.253
2025-04-13,17,-0.264266,19.041
2025-04-13,18,13.371235,21.615
2025-04-13,19,19.249445,23.812
2025-04-13,20,22.417665,24.041
2025-04-13,21,31.781328,32.489
2025-04-13,22,38.038708,34.93
2025-04-13,23,41.716033,34.556
2025-04-13,24,41.971225,36.589
2025-04-14,1,35.839032,37.245
2025-04-14,2,29.768438,30.433
2025-04-14,3,28.743895,31.413
2025-04-14,4,21.74303,31.884
2025-04-14,5,21.892799,31.254
2025-04-14,6,17.603521,28.416
2025-04-14,7,14.527579,26.719
2025-04-14,8,18.039761,26.162
2025-04-14,9,20.336594,26.098
2025-04-14,10,23.588883,24.903
2025-04-14,11,23.217467,31.278
2025-04-14,12,33.536017,34.267
2025-04-14,13,36.269279,38.46
2025-04-14,14,24.549441,35.433
2025-04-14,15,29.332914,35.838
2025-04-14,16,19.428703,33.733
2025-04-14,17,22.094901,28.999
2025-04-14,18,17.738774,24.664
2025-04-14,19,11.097862,23.3
2025-04-14,20,18.4532,18.145
2025-04-14,21,21.587277,24.592
2025-04-14,22,20.90981,22.786
2025-04-14,23,14.785238,23.092
2025-04-14,24,9.587932,22.703
2025-04-15,1,7.238587,18.878
2025-04-15,2,7.901162,18.905
2025-04-15,3,5.244654,14.471
2025-04-15,4,4.923633,10.705
2025-04-15,5,5.89667,12.019
2025-04-15,6,8.598677,12.319
2025-04-15,7,11.938413,9.564
2025-04-15,8,8.78339,14.233
2025-04-15,9,9.203261,13.082
2025-04-15,10,12.362726,16.332
2025-04-15,11,12.624621,13.599
2025-04-15,12,12.892769,20.957
2025-04-15,13,15.86067,17.701
2025-04-15,14,15.305159,19.376
2025-04-15,15,13.72499,25.012
2025-04-15,16,13.103997,22.972
2025-04-15,17,10.9953,22.408
2025-04-15,18,8.540306,19.715
2025-04-15,19,5.802033,14.417
2025-04-15,20,10.156238,10.584
2025-04-15,21,16.531154,17.537
2025-04-15,22,12.862333,18.443
2025-04-15,23,12.886253,19.898
2025-04-15,24,9.977672,17.816
2025-04-16,1,8.039459,16.042
2025-04-16,2,8.710998,15.909
2025-04-16,3,4.273893,18.252
2025-04-16,4,6.75982,18.215
2025-04-16,5,14.86323,19.262
2025-04-16,6,20.687872,21.363
2025-04-16,7,35.063265,27.701
2025-04-16,8,35.897082,30.589
2025-04-16,9,32.500392,25.741
2025-04-16,10,23.214944,44.249
2025-04-16,11,25.850702,51.135
2025-04-16,12,30.70147,55.618
2025-04-16,13,30.017707,33.847
2025-04-16,14,31.594857,31.847
2025-04-16,15,26.403169,31.347
2025-04-16,16,22.960916,27.873
2025-04-16,17,19.514065,22.183
2025-04-16,18,33.454063,21.168
2025-04-16,19,34.882394,18.258
2025-04-16,20,33.27634,19.732
2025-04-16,21,30.075189,21.085
2025-04-16,22,30.245019,38.192
2025-04-16,23,47.891461,40.181
2025-04-16,24,52.406497,35.761
2025-04-17,1,21.090067,40.785
2025-04-17,2,10.656924,49.177
2025-04-17,3,12.47822,48.414
2025-04-17,4,14.88481,29.279
2025-04-17,5,17.374567,21.03
2025-04-17,6,13.84737,18.677
2025-04-17,7,18.715644,24.364
2025-04-17,8,28.172236,27.747
2025-04-17,9,29.02679,28.228
2025-04-17,10,24.557243,30.223
2025-04-17,11,29.780408,35.375
2025-04-17,12,27.014868,30.651
2025-04-17,13,21.9626,33.831
2025-04-17,14,18.41671,32.158
2025-04-17,15,17.295868,33.261
2025-04-17,16,14.97063,32.946
2025-04-17,17,10.584759,23.798
2025-04-17,18,5.971359,18.698
2025-04-17,19,8.380767,15.991
2025-04-17,20,8.758882,11.735
2025-04-17,21,7.698775,10.032
2025-04-17,22,5.941231,14.731
2025-04-17,23,8.078664,21.023
2025-04-17,24,4.994739,28.516
2025-04-18,1,19.833204,19.084
2025-04-18,2,16.799351,26.032
2025-04-18,3,7.288527,19.882
2025-04-18,4,1.01278,26.038
2025-04-18,5,3.772033,26.331
2025-04-18,6,5.092482,18.896
2025-04-18,7,4.262319,16.062
2025-04-18,8,5.689907,12.097
2025-04-18,9,9.404259,9.883
2025-04-18,10,17.423752,20.686
2025-04-18,11,15.596155,30.869
2025-04-18,12,9.7842,31.719
2025-04-18,13,7.578939,27.651
2025-04-18,14,7.982736,10.345
2025-04-18,15,6.29559,10.185
2025-04-18,16,16.485531,9.815
2025-04-18,17,19.829888,9.25
2025-04-18,18,18.008483,10.243
2025-04-18,19,28.171121,11.507
2025-04-18,20,36.976398,13.399
2025-04-18,21,32.498367,17.314
2025-04-18,22,22.332836,20.081
2025-04-18,23,23.355292,27.005
2025-04-18,24,27.069312,33.295
2025-04-19,1,33.270192,25.775
2025-04-19,2,26.133336,22.704
2025-04-19,3,24.242007,25.614
2025-04-19,4,30.888483,19.933
2025-04-19,5,25.455536,21.67
2025-04-19,6,24.523706,19.671
2025-04-19,7,29.334999,23.113
2025-04-19,8,30.189844,27.379
2025-04-19,9,16.353765,19.326
2025-04-19,10,8.024091,9.183
2025-04-19,11,5.848795,16.346
2025-04-19,12,7.155698,14.342
2025-04-19,13,8.308907,14.569
2025-04-19,14,8.832688,17.488
2025-04-19,15,5.680965,10.362
2025-04-19,16,3.709769,8.854
2025-04-19,17,3.637786,3.966
2025-04-19,18,1.727489,2.991
2025-04-19,19,2.375382,7.853
2025-04-19,20,2.723403,7.845
2025-04-19,21,0.141486,5.257
2025-04-19,22,2.509697,10.505
2025-04-19,23,4.886754,10.743
2025-04-19,24,14.694381,13.655
2025-04-20,1,28.769616,14.665
2025-04-20,2,31.158502,13.235
2025-04-20,3,28.40514,13.355
2025-04-20,4,30.571631,18.779
2025-04-20,5,32.284473,16.393
2025-04-20,6,24.322992,19.502
2025-04-20,7,18.496536,27.413
2025-04-20,8,19.725919,30.431
2025-04-20,9,16.645715,30.305
2025-04-20,10,7.353693,15.079
2025-04-20,11,10.654483,11.457
2025-04-20,12,7.94352,10.273
2025-04-20,13,-0.074936,10.393
2025-04-20,14,-0.314338,10.646
2025-04-20,15,-0.280397,14.636
2025-04-20,16,-0.272528,17.268
2025-04-20,17,-0.276281,16.518
2025-04-20,18,-0.270498,12.9
2025-04-20,19,2.544553,18.786
2025-04-20,20,6.961695,7
2025-04-20,21,9.830349,7.2
2025-04-20,22,19.138375,9.5
2025-04-20,23,19.93111,10.7
2025-04-20,24,16.555354,17.619
2025-04-21,1,17.466018,20.576
2025-04-21,2,16.393913,18.074
2025-04-21,3,13.395138,17.849
2025-04-21,4,15.476952,19.606
2025-04-21,5,18.314256,14.212
2025-04-21,6,19.727741,17.724
2025-04-21,7,19.06292,15.335
2025-04-21,8,19.510914,14.763
2025-04-21,9,14.359118,14.761
2025-04-21,10,7.388573,13.064
2025-04-21,11,-0.371148,8.2
2025-04-21,12,-0.353327,7.166
2025-04-21,13,-0.236445,6.299
2025-04-21,14,-0.233777,4.76
2025-04-21,15,-0.260394,12.315
2025-04-21,16,-0.233205,9.545
2025-04-21,17,-0.237652,9.751
2025-04-21,18,2.828833,11.607
2025-04-21,19,15.534679,15.669
2025-04-21,20,20.818849,22.418
2025-04-21,21,18.354495,21.553
2025-04-21,22,11.975415,16.015
2025-04-21,23,10.624934,11.586
2025-04-21,24,8.477514,14.332
2025-04-22,1,8.067897,6.079
2025-04-22,2,5.60391,4.288
2025-04-22,3,2.772326,3.898
2025-04-22,4,3.844798,4.347
2025-04-22,5,4.542599,5.875
2025-04-22,6,1.437448,4.227
2025-04-22,7,1.19131,3.95
2025-04-22,8,0.774193,1.525
2025-04-22,9,-0.263119,3.007
2025-04-22,10,-0.316085,2.484
2025-04-22,11,-0.263917,5.663
2025-04-22,12,0.731468,1.873
2025-04-22,13,1.360366,4.077
2025-04-22,14,2.665346,2.014
2025-04-22,15,4.312815,3.725
2025-04-22,16,4.236891,3
2025-04-22,17,4.63961,1.849
2025-04-22,18,3.471364,2.798
2025-04-22,19,3.951232,6.558
2025-04-22,20,3.669834,9.301
2025-04-22,21,9.117909,12.972
2025-04-22,22,6.643784,12.108
2025-04-22,23,10.640838,11.475
2025-04-22,24,13.946527,12.489
2025-04-23,1,11.959963,11.504
2025-04-23,2,14.072598,8.474
2025-04-23,3,18.033209,6.972
2025-04-23,4,13.028906,11.32
2025-04-23,5,11.097131,12.439
2025-04-23,6,5.74316,13.323
2025-04-23,7,9.459782,11.228
2025-04-23,8,10.265222,15.835
2025-04-23,9,5.473308,21.489
2025-04-23,10,4.547746,8.596
2025-04-23,11,8.866536,3.796
2025-04-23,12,7.335082,2.641
2025-04-23,13,4.721517,6.85
2025-04-23,14,5.944109,8.129
2025-04-23,15,3.181831,24.377
2025-04-23,16,1.986056,21.311
2025-04-23,17,2.169598,18.01
2025-04-23,18,3.863021,17.528
2025-04-23,19,1.040132,7.651
2025-04-23,20,1.647745,3.13
2025-04-23,21,3.126473,3.522
2025-04-23,22,5.894357,6.674
2025-04-23,23,11.0822,8.043
2025-04-23,24,14.121323,3.257
2025-04-24,1,11.296382,3.885
2025-04-24,2,16.740676,4.782
2025-04-24,3,20.270116,5.148
2025-04-24,4,25.131781,6.704
2025-04-24,5,25.269232,12.321
2025-04-24,6,25.291466,12.742
2025-04-24,7,25.269873,11.451
2025-04-24,8,25.260096,10.811
2025-04-24,9,17.513524,9.761
2025-04-24,10,8.72736,4.855
2025-04-24,11,1.687599,3.619
2025-04-24,12,-0.172964,4.713
2025-04-24,13,0.098068,7.071
2025-04-24,14,0.780862,1.804
2025-04-24,15,5.503535,3.192
2025-04-24,16,5.171917,1.614
2025-04-24,17,-0.015631,2.827
2025-04-24,18,2.381618,7.09
2025-04-24,19,4.155508,4.348
2025-04-24,20,3.165833,3.673
2025-04-24,21,4.664642,3.543
2025-04-24,22,3.328077,5.344
2025-04-24,23,6.018442,18.605
2025-04-24,24,7.290769,11.275
2025-04-25,1,6.895421,7.215
2025-04-25,2,7.164059,3.997
2025-04-25,3,7.25406,6.413
2025-04-25,4,6.832499,9.601
2025-04-25,5,7.959433,9.491
2025-04-25,6,6.325887,10.563
2025-04-25,7,4.78203,6.784
2025-04-25,8,4.375513,7.704
2025-04-25,9,3.53913,5.671
2025-04-25,10,0.968302,4.818
2025-04-25,11,-0.179861,3.445
2025-04-25,12,-0.19127,5.033
2025-04-25,13,0.109945,4.029
2025-04-25,14,3.193058,4.928
2025-04-25,15,5.893701,3.019
2025-04-25,16,14.079721,2.394
2025-04-25,17,9.9669,3.626
2025-04-25,18,4.920012,3.276
2025-04-25,19,7.509558,3.371
2025-04-25,20,5.791079,9.05
2025-04-25,21,10.564022,15.674
2025-04-25,22,7.856208,10.48
2025-04-25,23,5.290325,10.157
2025-04-25,24,5.090501,8.451
2025-04-26,1,4.815896,8.489
2025-04-26,2,13.819426,10.829
2025-04-26,3,18.103675,17.793
2025-04-26,4,12.291941,19.194
2025-04-26,5,14.630045,16.023
2025-04-26,6,24.105712,10.027
2025-04-26,7,24.250042,10.018
2025-04-26,8,19.759445,8.98
2025-04-26,9,18.556508,9.835
2025-04-26,10,18.22943,22.361
2025-04-26,11,20.419162,24.218
2025-04-26,12,19.764335,25.609
2025-04-26,13,22.380488,25.76
2025-04-26,14,24.18631,26.06
2025-04-26,15,23.826824,26.446
2025-04-26,16,24.923068,27.173
2025-04-26,17,25.939649,27.051
2025-04-26,18,27.291615,27.265
2025-04-26,19,28.616018,27.187
2025-04-26,20,29.135805,26.856
2025-04-26,21,29.129119,26.791
2025-04-26,22,30.865688,25.925
2025-04-26,23,25.668235,25.655
2025-04-26,24,24.85587,25.295
2025-04-27,1,26.976298,22.188
2025-04-27,2,25.964481,22.258
2025-04-27,3,21.084117,20.974
2025-04-27,4,19.164829,19.412
2025-04-27,5,19.168846,18.185
2025-04-27,6,19.183909,18.774
2025-04-27,7,17.924938,18.076
2025-04-27,8,12.276852,17.582
2025-04-27,9,5.384163,16.898
2025-04-27,10,8.444569,17.758
2025-04-27,11,0.602964,19.979
2025-04-27,12,-0.313527,20.832
2025-04-27,13,-0.241082,20.649
2025-04-27,14,-0.244337,20.797
2025-04-27,15,-0.206327,17.97
2025-04-27,16,-0.195667,18.299
2025-04-27,17,-0.191398,18.207
2025-04-27,18,8.100847,19.498
2025-04-27,19,9.492933,18.965
2025-04-27,20,9.975992,19.431
2025-04-27,21,10.648423,20.125
2025-04-27,22,11.25763,18.559
2025-04-27,23,10.132143,18.58
2025-04-27,24,10.831691,20.936
2025-04-28,1,16.183428,20.105
2025-04-28,2,13.818499,17.295
2025-04-28,3,8.709768,16.217
2025-04-28,4,9.267436,12.957
2025-04-28,5,10.022852,6.715
2025-04-28,6,8.460459,5.288
2025-04-28,7,8.149421,4.869
2025-04-28,8,4.244423,3.98
2025-04-28,9,1.767635,1.774
2025-04-28,10,1.45883,1.383
2025-04-28,11,1.647086,1.786
2025-04-28,12,1.433493,1.357
2025-04-28,13,1.614121,1.675
2025-04-28,14,2.067312,0.844
2025-04-28,15,2.906335,1.361
2025-04-28,16,3.406194,4.442
2025-04-28,17,4.186832,3.265
2025-04-28,18,3.59885,3.726
2025-04-28,19,3.688298,3.521
2025-04-28,20,3.144579,4.033
2025-04-28,21,2.590516,4.93
2025-04-28,22,3.520634,3.51
2025-04-28,23,3.586577,1.935
2025-04-28,24,4.017502,2.024
2025-04-29,1,4.668109,4.971
2025-04-29,2,5.174059,5.168
2025-04-29,3,8.636756,5.675
2025-04-29,4,12.581457,4.165
2025-04-29,5,14.636878,6.104
2025-04-29,6,18.174369,7.314
2025-04-29,7,20.919056,7.303
2025-04-29,8,12.312731,8.351
2025-04-29,9,4.874507,8.06
2025-04-29,10,4.077074,7.237
2025-04-29,11,1.745432,7.031
2025-04-29,12,1.423094,7.012
2025-04-29,13,1.127828,7.053
2025-04-29,14,-0.16446,9.111
2025-04-29,15,-0.201967,9.862
2025-04-29,16,-0.203303,11.96
2025-04-29,17,13.768679,13.007
2025-04-29,18,15.508393,12.149
2025-04-29,19,14.822433,10.99
2025-04-29,20,13.735191,12.019
2025-04-29,21,13.737613,16.358
2025-04-29,22,15.582275,14.788
2025-04-29,23,16.364061,15.641
2025-04-29,24,17.102259,18.025
2025-04-30,1,16.729352,16.982
2025-04-30,2,15.806657,15.397
2025-04-30,3,17.004567,15.276
2025-04-30,4,16.063681,13.015
2025-04-30,5,16.553179,12.145
2025-04-30,6,16.84042,12.23
2025-04-30,7,14.422586,13.027
2025-04-30,8,13.186356,13.793
2025-04-30,9,5.983575,7.473
2025-04-30,10,3.317751,7.804
2025-04-30,11,2.393211,5.008
2025-04-30,12,3.655597,3.956
2025-04-30,13,5.375251,4.169
2025-04-30,14,6.852239,4.85
2025-04-30,15,11.928874,4.598
2025-04-30,16,12.900713,7.921
2025-04-30,17,13.278749,18.733
2025-04-30,18,13.197878,18.68
2025-04-30,19,14.038012,18.469
2025-04-30,20,13.527674,18.426
2025-04-30,21,15.026142,15.967
2025-04-30,22,17.151367,11.034
2025-04-30,23,10.68927,10.967
2025-04-30,24,9.149227,7.662
2025-05-01,1,7.262544,6.169
2025-05-01,2,7.279652,6.542
2025-05-01,3,3.735289,6.578
2025-05-01,4,1.671032,4.364
2025-05-01,5,2.403905,3.386
2025-05-01,6,1.374234,3.932
2025-05-01,7,0.467176,5.95
2025-05-01,8,0.23282,3.903
2025-05-01,9,1.083854,3.685
2025-05-01,10,0.668801,3.299
2025-05-01,11,1.611886,3.063
2025-05-01,12,4.708394,3.648
2025-05-01,13,0.819902,3.984
2025-05-01,14,0.493383,5.61
2025-05-01,15,1.186905,5.06
2025-05-01,16,1.219383,6.146
2025-05-01,17,2.242504,5.689
2025-05-01,18,9.584266,5.06
2025-05-01,19,12.506538,6.083
2025-05-01,20,8.75552,12.174
2025-05-01,21,3.212088,17.458
2025-05-01,22,14.397992,17.894
2025-05-01,23,16.952428,17.53
2025-05-01,24,17.608445,17.118
2025-05-02,1,17.926062,16.716
2025-05-02,2,17.450199,16.474
2025-05-02,3,17.2126,16.407
2025-05-02,4,16.781304,15.867
2025-05-02,5,16.825023,15.241
2025-05-02,6,17.003137,14.984
2025-05-02,7,16.349302,14.23
2025-05-02,8,11.070339,13.751
2025-05-02,9,8.480853,15.399
2025-05-02,10,8.413247,14.187
